hubert_prob,label
0.10326004986811868,0
0.9967141798493908,1
0.9743860080158485,1
0.8587258859900313,1
0.12048803084010845,0
0.29944248321228967,0
0.02821014035065107,0
0.9967141798493908,1
0.9612866547545604,1
0.9103147471677224,1
0.9942696578878865,1
0.9667499537782072,1
0.9098669383142692,1
0.6710253741693495,0
0.8741321861829343,1
0.9119346242429167,1
0.15073892063475766,0
0.8272233065161256,1
0.8589994506884407,1
0.013858120087426705,0
0.8931147078213127,1
0.8901630089600346,1
0.4484127050299019,1
0.9704285328809296,1
0.18050628437771568,0
0.002007875948467592,0
0.5431112881258506,0
0.894792924835162,1
0.9266818086287617,1
0.6101327557800039,0
0.15186784897274735,0
0.08942633971123311,0
0.6523835132060571,0
0.48067744871890095,0
0.4207078151670847,0
0.2888586019839576,0
0.1721833509649159,0
0.1346648628629571,0
0.015434353806931794,0
0.8963203466154093,1
0.08931569870321114,0
0.0013706588868731742,0
0.9257402363020263,1
0.05212234132196075,0
0.9183563070962739,1
0.7453995003920162,0
0.5979960456292626,0
0.008077394016883024,0
0.08884890964993686,0
0.04555060982711847,0
0.7881879111042547,1
0.8341775466858836,1
0.8931211259108878,1
0.921942420183182,1
0.10389085669648558,0
0.9205613324261701,1
0.08033734434843826,0
0.4483077500199984,1
0.8127368620678468,1
0.04366923771956316,0
0.11872541173807558,0
0.22159227822914468,0
0.00396692578310237,0
0.1826533675152891,0
0.58869951390186,0
0.00904711479634183,0
0.12629079340944496,0
0.15523797096715208,0
0.15823977215430532,1
0.8380158163889131,1
0.22624282132659498,0
0.017858688359007172,0
0.04332827726629595,0
0.6562508875923843,1
0.6436744700957718,1
0.017858688359007172,0
0.04674193527570549,0
0.08618590179082196,0
0.0005295366707686511,0
0.6408125477263876,1
0.7763923195352327,1
0.6349588082644632,1
0.6436323248442726,1
0.03654241296348748,0
0.04332827726629595,0
0.09872410532873671,1
0.6993914372980815,1
0.04502982199935816,1
0.1606623135025098,1
0.0006078759032553937,0
0.6625451474371472,0
0.09946409713374095,0
0.03577354296535889,0
0.015241519777480735,0
0.02189784034214049,0
0.30156446409615917,0
0.9368240940904872,1
0.8737855515374426,1
0.9569407832748503,1
0.8691518679959105,1
0.2867238231216859,0
0.20466018075226222,0
0.1757861895013531,0
0.002384934722011897,0
0.2426256127530053,0
0.9322453633446185,1
0.8320034118350296,1
0.9582984905857742,1
0.8157820529749236,1
0.39921640024624044,0
0.2867238231216859,0
0.16729933081505294,0
0.20334214113182428,0
0.002454220115644352,0
0.9368240940904872,1
0.8613620264611686,1
0.9543563576018559,1
0.8477266415783827,1
0.02941515362525004,0
0.2867238231216859,0
0.16848179175144792,0
0.21994896224481642,0
0.0019382746881971141,0
0.9277456323938169,1
0.878409463108052,1
0.9600951159003925,1
0.8477266415783827,1
0.9380322848024742,1
0.8737855515374426,1
0.9543563576018559,1
0.8637607722951405,1
0.9446385019209915,1
0.8320034118350296,1
0.96043290493567,1
0.7688500836961006,1
0.9368240940904872,1
0.8861959175227248,1
0.9569407832748503,1
0.8769470065736952,1
